,open,high,low,close,adjclose,volume,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2021-02-05,90.16271931981689,90.50201933071168,89.16836714943601,89.83793779428865,89.83793779428865,4973169,90.107,89.61950053066123,-0.21843726362742188,0.0
2021-02-08,88.51825681012163,90.819593516652,87.62707713216538,89.61950053066123,89.61950053066123,3444096,90.04319,89.47703156187146,-0.1424689687897711,0.0
2021-02-09,89.74096497624845,90.18688888397756,88.28174939856889,89.47703156187146,89.47703156187146,4397369,89.9474,89.35994674093827,-0.1170848209331865,0.0
2021-02-10,89.31889302716193,90.03514608778536,88.39543999512478,89.35994674093827,89.35994674093827,2131346,89.851685,89.09584618608699,-0.26410055485128225,0.0
2021-03-05,88.93107028200902,89.44851276543953,87.48951653455916,87.7784652071418,87.7784652071418,4037936,87.77212,87.64870863171996,0.0,0.12975657542185104
2021-03-09,87.28029159705562,88.89039540103686,86.48064955659336,87.56201443168864,87.56201443168864,4130117,87.76303,87.65649061085671,0.09447617916806905,0.0
2021-03-19,86.40967558191176,87.60532059070742,85.81598520955869,87.2450895215969,87.2450895215969,1550207,87.887085,87.21934521687089,-0.025744304726003975,0.0
2021-03-22,87.01382682238587,88.08649750482735,85.88005408534616,87.21934521687089,87.21934521687089,5296826,87.728516,87.1384728796213,-0.08087233724958764,0.0
2021-03-29,87.17826054841643,87.71291909028058,86.23883879104459,87.04234808099936,87.04234808099936,3342586,87.17712,86.94425963312398,-0.09808844787538362,0.0
2021-03-31,85.87315606881448,87.51156269471142,85.45036829890837,86.92199067402046,86.92199067402046,5274935,86.94597,86.94405906411886,0.022068390098397117,0.0
2021-04-01,87.39201165175814,88.22796619865485,86.29066933328306,86.94405906411886,86.94405906411886,2404660,86.94739,87.00607595607087,0.06201689195201254,0.0
2021-04-02,88.12291432669902,89.4849462924091,85.87073812559849,87.00607595607087,87.00607595607087,1444852,87.02508,87.00041332683762,-0.005662629233256666,0.0
2021-04-09,86.02958649272561,87.38432266716391,85.22793181334566,86.71463818666619,86.71463818666619,2070080,86.85601,86.76811732236952,0.053479135703327074,0.0
2021-04-13,85.55785689180293,88.14681326529171,84.35294010210906,86.75162754614682,86.75162754614682,2403266,86.74813,86.7119367935047,0.0,0.03969075264211597
2021-04-21,87.07210461799214,88.30457925044124,86.0727997919911,87.12572684493324,87.12572684493324,3305655,87.05675,86.99530395668188,0.0,0.13042288825135984
2021-04-23,87.75027497407042,88.27363858835997,86.84276066565707,87.07338775365841,87.07338775365841,1952671,87.19119,87.05516480150764,-0.01822295215076508,0.0
2021-05-11,88.16224645053,89.30647302219789,87.0706589844909,88.43487948275619,88.43487948275619,5267409,88.35413,88.37630152089298,0.0,0.058577961863207406
2021-05-12,87.77357833614093,89.53685005850181,86.4933416402873,88.37630152089297,88.37630152089297,4259766,88.41237,88.59839367916419,0.22209215827122364,0.0
2021-05-13,89.19427229274179,90.57824935878372,88.06043472758492,88.59839367916419,88.59839367916419,3223578,88.56868,88.60124660321755,0.0,-0.002852924053357242
2021-05-14,87.44355570885625,89.26853575503085,87.11450285145203,88.60124660321755,88.60124660321755,1999244,88.65275,88.55458064717634,-0.04666595604120971,0.0
2021-05-21,89.8419464222374,90.59304800793268,88.85691929999369,89.29702836909023,89.29702836909023,4519581,88.98405,89.3087130455727,0.0,-0.011684676482474288
2021-05-26,89.41987834155886,89.9081501764464,88.51530176429453,89.66493810349708,89.66493810349708,4995251,89.53979,89.79754022312856,0.0,-0.1326021196314855
2021-05-27,90.51920680725924,91.64511266016932,88.89690420614035,89.79754022312856,89.79754022312856,1418276,89.75837,89.94912272210557,0.0,-0.1515824989770067
2021-05-31,90.52546371634268,91.2767893527303,89.04028164373042,90.15009424101616,90.15009424101616,3906890,90.13296,90.21875818273874,0.0,-0.06866394172257628
2021-06-11,91.46409795919344,92.74968391813591,90.4153509015318,90.9999475870666,90.9999475870666,2095675,91.09928,91.08561335045584,0.08566576338924392,0.0
2021-06-21,91.889962152031,93.1083661331932,90.88385476351974,91.9914111328019,91.9914111328019,4069910,91.93832,92.03925896482544,0.0,-0.047847832023535375
2021-06-25,92.33524298667476,92.90788350159548,92.11409535140564,92.58997013839256,92.58997013839256,2075332,92.60697,92.70096110618354,0.11099096779098261,0.0
2021-07-12,93.47684817423004,95.00425163895692,92.68020359926147,94.25118326140756,94.25118326140756,4991118,94.25034,94.23682025195907,0.0,0.014363009448487674
2021-07-14,94.26030621500452,94.7233539408244,93.66938409591243,94.2457714104756,94.2457714104756,1866396,94.46909,94.5100188205692,0.26424741009360275,0.0
2021-07-15,93.65090132815908,94.7620381730764,92.31610376927505,94.5100188205692,94.5100188205692,2379569,94.48022,94.64343824623828,0.0,-0.13341942566907505
2021-07-22,95.700724962338,96.88567011577098,94.00219310143603,95.21673965898874,95.21673965898874,3505749,95.0879,95.51683780030515,0.0,-0.3000981413164112
2021-07-28,96.96762017261238,97.9507678935389,95.3777176765907,96.08234338822072,96.08234338822072,3159526,95.960396,96.25121246207492,0.0,-0.16886907385419647
2021-08-02,96.461616853496,97.47993844624524,95.54617480870988,96.62009704550664,96.62009704550664,2932824,96.4361,96.77194998688796,0.0,-0.15185294138132122
2021-08-10,95.7322008584996,97.74312191085484,94.955332815017,97.38783147741488,97.38783147741488,5298572,97.223915,97.49944982709334,0.0,-0.11161834967846573
2021-08-11,97.9830790105615,98.40247791468936,96.32879083834796,97.49944982709334,97.49944982709334,2818611,97.32434,97.55698862761746,0.0,-0.05753880052411375
2021-08-24,96.44332890967485,99.16198151646694,95.15063206267055,98.13360976146905,98.13360976146905,2867539,98.29912,98.39205053629917,0.2584407748301203,0.0
2021-08-27,98.43325921787807,99.16294848944756,97.74956243317553,98.34689712263364,98.34689712263364,1528326,98.34497,98.50128271211648,0.0,-0.15438558948284253
2021-08-31,97.4009306420516,99.82048399823424,96.52111491418772,98.50529944927048,98.50529944927048,1613561,98.4859,98.62884540955768,0.0,-0.12354596028720266
2021-09-01,98.95587612848804,99.57851085752294,98.14144441967146,98.6288454095577,98.6288454095577,2403121,98.57654,98.70087080096908,0.0,-0.07202539141138686
2021-09-03,99.4529212780396,99.65840639945525,98.01606796268644,98.8941053414368,98.8941053414368,3563382,98.73743,98.77422371410876,0.0,0.11988162732804142
2021-09-09,98.98063882204325,100.36070732808165,97.811199108005,98.4762853785126,98.4762853785126,3235517,98.92771,98.44339444491824,-0.03289093359435924,0.0
2021-09-16,99.53075589260186,100.068695430506,97.96643185129103,98.31340924712453,98.31340924712453,4127183,98.86431,98.56343327717136,0.2500240300468306,0.0
2021-09-29,98.57340160821772,99.59074961947712,97.7922288226156,98.17035783001666,98.17035783001666,5254331,98.81149,98.04107850386555,-0.1292793261511065,0.0
2021-10-01,97.92986192225128,99.17462112727016,97.1425844347724,98.1481600194556,98.1481600194556,3354540,98.75269,98.0060700015222,-0.14209001793339837,0.0
2021-10-04,97.92597199720244,98.91991962768058,96.70050934872783,98.0060700015222,98.0060700015222,1333748,98.689224,97.93854931655582,-0.0675206849663823,0.0
2021-10-13,97.61512119137998,98.14510532638842,96.04487820680704,97.37289315487828,97.37289315487828,2676838,97.818085,97.31093320847953,-0.06195994639875835,0.0
2021-10-18,96.21940538375156,98.17595602887477,95.97984630668356,97.24042249031524,97.24042249031524,5238586,97.54561,97.07673194695585,-0.16369054335939381,0.0
2021-10-20,97.05343283460566,97.56943981862293,96.55720858078516,97.04833547997843,97.04833547997843,2438973,97.58555,96.95139630137712,-0.09693917860131762,0.0
2021-11-01,95.88127223654898,96.60052796680148,94.68854783142554,96.32128899176112,96.32128899176112,2641789,96.83563,96.20440931320906,-0.11687967855206693,0.0
2021-11-05,95.2907688190424,96.12625054869476,94.87802091068828,95.8992107351576,95.8992107351576,3390358,96.4179,95.72522629519445,-0.17398443996314938,0.0
2021-11-09,95.78221542471594,96.27169255434204,95.2752527119034,95.64489731090602,95.64489731090602,4290168,96.05631,95.43377323047494,-0.21112408043107678,0.0
2021-11-17,95.18872068005663,96.07447949119886,93.50835556453676,94.62491435344702,94.62491435344702,4552535,95.09728,94.57713430657223,-0.04778004687479154,0.0
2021-11-24,94.5511127110523,94.81048689604827,93.7076439870998,93.97425591729096,93.97425591729096,2308571,94.635086,93.7803010225009,-0.19395489479006756,0.0
2021-11-25,93.552392651789,94.08803708690289,93.21879841283923,93.7803010225009,93.7803010225009,1540236,94.517166,93.68325534846214,-0.0970456740387533,0.0
2021-12-02,93.67086590744668,94.99246221018493,92.20172900225272,93.47003752225076,93.47003752225076,4890149,93.66137,93.27437046782585,-0.1956670544249164,0.0
2021-12-06,92.64993689158044,94.1576160927232,91.34446142149388,93.1490371802608,93.1490371802608,2527073,93.472084,93.1458564028388,-0.003180777422002734,0.0
2021-12-08,92.5521109515064,93.59901887566234,92.25920306875088,93.0382580605584,93.0382580605584,1757986,93.23812,93.0208228311956,-0.017435229362803284,0.0
2021-12-09,92.76571499439386,93.4831863171576,92.16559999394228,93.0208228311956,93.0208228311956,3558911,93.11566,93.03876925492756,0.01794642373195643,0.0
2021-12-10,92.5326880619289,93.60252836716448,91.67372089979122,93.03876925492756,93.03876925492756,4928408,92.9921,93.013079214079,0.0,0.025690040848559192
2021-12-24,91.97260209896103,92.6568711486904,90.86042451417684,92.163552070375,92.163552070375,4923015,92.48336,92.0195606734754,-0.14399139689960805,0.0
2021-12-31,93.0107848045036,94.36303009089988,91.47665807372992,91.87699196509296,91.87699196509296,1326498,92.12423,91.97802725406342,0.10103528897046488,0.0
2022-01-05,92.40440634466384,93.78388219528006,91.75556828651048,91.97661181936924,91.97661181936924,4061267,92.15906,92.0194947797868,0.04288296041755757,0.0
2022-01-06,93.16568522006784,94.46771403493877,91.19330704455122,92.0194947797868,92.0194947797868,3182135,92.29797,92.03001254132076,0.010517761533961334,0.0
2022-01-12,90.85841014673083,92.2421576407163,90.43488915184896,91.9131281394321,91.9131281394321,2352423,92.3433,91.94399120128809,0.030863061855981755,0.0
2022-01-17,91.51649650624478,93.06979288794275,90.28119470178078,91.98771264631924,91.98771264631924,5050099,92.09952,91.92600066304342,-0.06171198327581351,0.0
2022-01-18,91.79009011091188,92.6598187221644,90.66525052121408,91.92600066304342,91.92600066304342,2480062,92.06855,92.04184807807091,0.11584741502748841,0.0
2022-01-21,92.97214597373844,94.03260854741976,91.56101586382604,92.19206721301444,92.19206721301444,2341509,92.24706,92.31687793179589,0.1248107187814469,0.0
2022-01-27,91.2826556650366,93.00822291104058,90.9019558898872,92.26417386202144,92.26417386202144,3657634,92.55804,92.32567407135858,0.06150020933714018,0.0
2022-01-31,92.354698555279,93.3651170425804,91.64570463213006,92.3674429380976,92.3674429380976,3577104,92.71834,92.43026065552165,0.0628177174240534,0.0
2022-02-15,93.6724933168442,94.59058970218136,93.39983779216593,93.6239155552016,93.6239155552016,2420670,93.703545,93.74055029671199,0.11663474151038145,0.0
2022-02-17,94.0422119322206,94.4444522419102,93.5012719464254,93.812525595305,93.812525595305,3421024,93.99568,93.78860793008847,-0.023917665216529826,0.0
2022-02-21,93.93173559040837,94.17716481257492,93.33359479945574,93.80802055077748,93.80802055077748,4658585,94.044464,94.0052962106582,0.1972756598807166,0.0
2022-03-01,94.87446318542877,95.62958218228364,93.88594432286544,94.61426386990348,94.61426386990348,1922897,94.61709,94.57063679109454,-0.04362707880893879,0.0
2022-03-04,94.5355876065499,95.28641116988672,93.82282449153352,94.86305184814329,94.86305184814329,4621368,94.64358,95.077849264923,0.0,-0.2147974167797173
2022-03-11,96.0771113163483,96.38607478533092,94.89596398843264,95.71859005786304,95.71859005786304,5370340,95.4156,95.76704728672442,0.0,-0.048457228861380486
2022-03-28,98.72904269116673,98.96329232029883,97.23027263296838,97.92658131141071,97.92658131141071,3387144,97.95697,98.17932790377237,0.2527465923616603,0.0
2022-04-01,97.06798583072364,100.1692647497797,96.41170152471274,98.77299236440498,98.77299236440498,5235276,98.61233,98.87727858298469,0.0,-0.104286218579702
2022-04-04,98.66339326332488,99.99209727444878,97.51260470164704,98.87727858298469,98.87727858298469,4548817,98.72699,99.13864569940587,0.0,-0.2613671164211837
2022-04-06,99.42730552577004,99.90758892678468,98.92161342816289,99.28950990611212,99.28950990611212,3265457,99.105354,99.3039670061142,0.0,-0.014457100002090328
2022-04-07,98.79090998660166,99.67685423623465,97.44336945680968,99.3039670061142,99.3039670061142,5245442,99.19055,99.515938207822,0.0,-0.21197120170779726
2022-04-08,100.66423655985804,101.68726686066849,98.43143093144076,99.515938207822,99.515938207822,2214648,99.40746,99.63404698773674,0.0,-0.1181087799147349
2022-04-18,101.82336442336712,102.06613944845203,99.35397141220528,100.44978366566652,100.44978366566652,4466080,100.225204,100.696355206197,0.0,-0.24657154053048203
2022-04-21,99.77936763878232,102.29267646763064,99.32415665614738,101.05362756096449,101.05362756096449,3043013,100.860596,101.19714560709689,0.0,-0.1435180461323995
2022-04-29,101.35881722467302,102.69179778704914,100.6387918977042,102.05074238656448,102.05074238656448,2759496,101.76126,102.20644305358638,0.0,-0.15570066702190388
2022-05-02,101.49116724446657,102.61631129446192,100.55772127258726,102.20644305358638,102.20644305358638,1498285,101.909836,102.45920335011915,0.0,-0.2527602965327702
2022-05-11,102.21483623122838,103.95708518615604,100.83904025569689,103.3762844326064,103.3762844326064,2000644,103.374245,103.29543132042836,0.0,0.08085311217803337
2022-06-06,104.8376640648721,105.80403189636384,104.2583049359578,105.00201150536618,105.00201150536618,4383081,105.279335,104.95984654194304,-0.04216496342314713,0.0
2022-06-08,107.1007057394594,107.95380994364058,104.77604605142749,104.99356894594926,104.99356894594926,4622165,105.52603,104.94834009688584,-0.045228849063420284,0.0
2022-06-16,106.32423326758529,107.00727190239245,104.18786119363,105.4058310460192,105.4058310460192,5035920,105.77873,105.48283081996802,0.0769997739488133,0.0
2022-06-29,103.53769499889653,106.53871982877044,103.3112438830078,105.25219315022808,105.25219315022808,4152372,105.69444,105.19143514139934,-0.06075800882874205,0.0
2022-06-30,106.04797421078476,106.906304519242,104.5785146267318,105.19143514139934,105.19143514139934,5046989,105.62328,105.10862415401688,-0.08281098738245873,0.0
2022-07-06,104.80267791904402,106.1863898712811,103.85194460181448,104.99156783681578,104.99156783681578,4009165,105.49365,104.91035152798608,-0.08121630882969555,0.0
2022-07-08,105.33298519692384,106.21689552406563,103.62993352893156,104.83633436684434,104.83633436684434,1789428,105.44733,104.71354233539029,-0.12279203145405404,0.0
2022-08-10,102.6837761478014,103.534473374464,101.91530318203156,103.30071115732748,103.30071115732748,2449713,104.04223,103.2447158374834,-0.055995319844086566,0.0
2022-08-18,103.41355713249912,104.11497893080072,102.36182139187096,103.08552272258598,103.08552272258598,3823531,103.490425,102.95967453744107,-0.12584818514490337,0.0
2022-09-02,101.2807228775834,102.0276888536297,100.08226005387388,101.41867191643468,101.41867191643468,4143295,101.98422,101.31056804818829,-0.1081038682463884,0.0
2022-09-05,100.60749029022388,102.07900017117524,99.3742151792689,101.31056804818829,101.31056804818829,5335617,101.75074,101.32633269107556,0.015764642887276636,0.0
2022-09-09,101.00807551521125,101.52480766211951,100.14495833770972,100.84086494939484,100.84086494939484,2604468,101.49683,100.77078436972972,-0.07008057966511672,0.0
2022-09-12,101.01841960075306,101.3732485283213,100.0553602368049,100.77078436972972,100.77078436972972,2464460,101.42465,100.83609364465252,0.06530927492279659,0.0
2022-09-22,100.55247215818086,101.74399265861103,99.78718584201802,100.58680627524244,100.58680627524244,4673382,100.69083,100.49455246978638,-0.09225380545605333,0.0
2022-10-05,100.67337067087443,100.9215358324777,98.6940531983626,99.99238300554846,99.99238300554846,2611983,100.320305,99.98215689837862,-0.01022610716984218,0.0
2022-10-11,100.98819815851704,101.21752956746248,99.29052973807433,100.15110056634484,100.15110056634484,4072473,100.342445,100.10155297845645,-0.04954758788838376,0.0
2022-10-14,100.87054701041484,101.3431194856654,100.006100532398,100.2855790674479,100.2855790674479,3104001,100.43418,100.27561685760998,-0.009962209837922842,0.0
2022-10-18,101.6706784058258,102.31522414871152,99.54601287775944,100.3600062499978,100.3600062499978,4477111,100.549576,100.3332928702346,-0.02671337976319421,0.0
2022-10-25,100.54088523452404,101.02627074838053,99.245910896273,100.7430373529294,100.7430373529294,3159884,100.77739,100.67828862788464,-0.06474872504476537,0.0
2022-11-15,101.28243829015508,102.10887327664744,100.48045160110595,101.21400958649632,101.21400958649632,4806482,101.35207,101.29088842306382,0.07687883656750216,0.0
2022-11-18,100.62240108297732,102.54640278618514,100.39211078042116,101.42282280195772,101.42282280195772,3690512,101.567505,101.5553977114704,0.1325749095126838,0.0
2022-11-30,102.1565801664131,102.89971833213691,101.92975028203315,102.2093152461579,102.2093152461579,4983147,102.163925,102.34450106777598,0.0,-0.13518582161808013
2022-12-01,103.32825420923466,103.74513994245451,101.2859520702254,102.34450106777597,102.34450106777597,2872707,102.33948,102.42859797411091,0.0,-0.08409690633494904
2022-12-20,103.7056035550926,104.84054823262412,102.64188780334256,104.24960441092672,104.24960441092672,2044386,104.192314,104.37007469934856,0.0,-0.12047028842184204
2022-12-22,104.13289440295104,104.99127911030462,103.1324846005735,104.43096492839246,104.43096492839246,3520645,104.398415,104.57767986961792,0.0,-0.14671494122546846
2023-01-06,104.99383794032278,106.81103141053762,104.337922850424,106.2481514296943,106.2481514296943,3194514,105.89947,106.48042400325066,0.0,-0.232272573556358
2023-01-09,106.58123752083594,107.33856844103975,105.84444745829768,106.48042400325066,106.48042400325066,1975286,106.057686,106.58117945417438,0.0,-0.10075545092371385
2023-01-12,107.05546095843044,107.40545010630473,105.7644712696692,107.08561175872728,107.08561175872728,4144836,106.5276,107.30353413579469,0.0,-0.2179223770674099
2023-01-13,107.46438778670216,107.78078418469616,106.65805617093784,107.30353413579468,107.30353413579468,1949795,106.75879,107.56470356988297,0.0,-0.26116943408828774
2023-02-01,109.94311532763126,111.2234490925274,108.87260754755962,109.80373277928236,109.80373277928236,1236734,109.98207,109.97532213932757,0.17158936004521763,0.0
2023-02-08,111.70488214841062,112.29866276528482,109.26586418784314,110.5175227094684,110.5175227094684,1829560,110.404594,110.63737272767314,0.0,-0.11985001820474395
2023-02-10,112.58903887730852,113.89579792447516,109.70227265015116,110.82018976171464,110.82018976171464,5375235,110.640015,111.05348428338858,0.0,-0.23329452167394038
2023-02-20,111.05985945167964,111.8370024770307,109.97761934047122,111.1822776531748,111.1822776531748,5064692,111.30113,111.14646426981508,-0.035813383359709405,0.0
2023-02-21,111.14055338768428,111.72097979387873,110.4772716989244,111.1464642698151,111.1464642698151,2026878,111.39211,111.08541233967652,-0.06105193013857502,0.0
2023-02-27,110.35990159508044,112.12211523353766,109.26346283967094,110.79808133999866,110.79808133999866,1702135,111.37569,110.82973428755233,0.03165294755366688,0.0
2023-03-01,109.6521419300097,112.26507902931536,108.66169676018708,110.9071846779718,110.9071846779718,2218597,111.20099,110.94385385100298,0.036669173031185665,0.0
2023-03-03,110.94762715811352,112.11964823332144,109.61412289963005,110.94862153073905,110.94862153073905,1455555,111.07338,111.10053343404098,0.1519119033019365,0.0
2023-03-21,111.66644498799042,113.0656496734136,110.3148152255381,111.18882125766756,111.18882125766756,4240886,111.367805,111.2135148485782,0.024693590910644048,0.0
2023-03-22,110.86753994972374,111.4858835227454,109.50697186313064,111.2135148485782,111.2135148485782,1671188,111.410805,111.05938211256338,-0.15413273601481592,0.0
2023-03-23,111.1663585126407,111.9639364995046,110.00079610349722,111.05938211256338,111.05938211256338,2328804,111.40777,110.96233653760167,-0.09704557496171162,0.0
2023-03-30,111.48736609834158,112.52809230610492,110.21166068084086,110.63537598487548,110.63537598487548,3267529,111.064606,110.6082930752744,-0.027082909601077176,0.0
2023-03-31,111.00954092581662,112.22352579917384,110.0094014381552,110.6082930752744,110.6082930752744,4387726,111.02639,110.49374241312871,-0.11455066214568888,0.0
2023-04-25,110.75714412306829,111.05050993416776,109.46657126947107,109.94682840605752,109.94682840605752,5475491,110.28697,109.82573321055764,-0.12109519549987624,0.0
2023-04-26,109.10482690781312,110.4761463801021,108.43532673363671,109.82573321055764,109.82573321055764,1784484,110.26047,109.70273199912008,-0.12300121143756826,0.0
2023-04-27,108.75318838537864,110.10300717936654,108.20641131057542,109.70273199912008,109.70273199912008,4803450,110.1044,109.77464452652946,0.07191252740938125,0.0
2023-05-09,109.21356786882455,110.24499931096574,108.9708604915141,109.43144779929092,109.43144779929092,1858868,109.755745,109.34457473246675,-0.08687306682416818,0.0
2023-05-11,109.79717841758293,110.5746442603893,109.04095190251807,109.28970683884567,109.28970683884567,5077350,109.629105,109.18661764078372,-0.10308919806195149,0.0
2023-05-23,107.80202747497005,109.027283911083,106.86596141484422,108.28978347110856,108.28978347110856,3275819,108.845116,108.12135975404496,-0.16842371706360382,0.0
2023-05-26,108.4667141004324,108.86356391578228,107.1008231282846,108.02415534040836,108.02415534040836,5432112,108.40723,108.0337737896398,0.009618449231439286,0.0
2023-06-23,106.98351211038356,107.71807716651236,105.55773064846169,106.78354952599652,106.78354952599652,3426465,107.35509,106.68089102272404,-0.1026585032724796,0.0
2023-06-26,106.29575213528469,106.95538654594772,105.1348680688778,106.68089102272404,106.68089102272404,1581052,107.2593,106.56862621739788,-0.11226480532616279,0.0
2023-06-28,106.64137937359476,107.64428775693996,105.5883688494666,106.43870322074304,106.43870322074304,1255843,107.0796,106.41598815291898,-0.02271506782405197,0.0
2023-07-07,105.65223135948106,106.85177215466985,104.70729399559868,106.31390643211124,106.31390643211124,4138347,106.68287,106.25330010161666,-0.0606063304945792,0.0
2023-07-14,105.96566160499744,106.7806071102978,104.80690881038316,106.37613640970277,106.37613640970277,4347843,106.50063,106.5484631290048,0.1723267193020348,0.0
2023-07-17,106.1041231182988,107.5805298306014,105.28134434913385,106.5484631290048,106.5484631290048,1983182,106.5507,106.56326842373652,0.014805294731715435,0.0
2023-07-20,107.6327853943287,108.20274003162798,105.37333898264043,106.5811236871671,106.5811236871671,2703459,106.656494,106.55622884456886,-0.024894842598243372,0.0
